YEAR,YEAR_LONG,COUNTY_CODE,COUNTY_NAME,DISTRICT_CODE,DISTRICT_NAME,TOTAL_ENROLLMENT,CHG,PCT_CHG,CHG_10Y,PCT_CHG_10Y
2020,2020-21,03,Bergen,5755,Westwood Regional School District,2758.5,-29.5,-0.010581061692969906,NA,NA
2021,2021-22,03,Bergen,5755,Westwood Regional School District,2754,-4.5,-0.0016313213703099683,NA,NA
2022,2022-23,03,Bergen,5755,Westwood Regional School District,2773.5,19.5,0.007080610021786393,86.5,0.03219203572757712
2013,2013-14,03,Bergen,5830,Wood-Ridge Boro,1136,NA,NA,NA,NA
2014,2014-15,03,Bergen,5830,Wood-Ridge Boro,1197.5,61.5,0.054137323943662,NA,NA
2015,2015-16,03,Bergen,5830,Wood-Ridge Boro,1189,-8.5,-0.007098121085595044,NA,NA
2016,2016-17,03,Bergen,5830,Wood-Ridge Boro,1238,49,0.04121110176619003,NA,NA
2017,2017-18,03,Bergen,5830,Wood-Ridge Boro,1244.5,6.5,0.005250403877221421,NA,NA
2018,2018-19,03,Bergen,5830,Wood-Ridge Boro,1225.5,-19,-0.01526717557251911,NA,NA
2019,2019-20,03,Bergen,5830,Wood-Ridge Boro,1213.5,-12,-0.009791921664626724,NA,NA
2020,2020-21,03,Bergen,5830,Wood-Ridge School District,1191.5,-22,-0.018129377832715288,NA,NA
2021,2021-22,03,Bergen,5830,Wood-Ridge School District,1259.5,68,0.057070919009651666,NA,NA
2022,2022-23,03,Bergen,5830,Wood-Ridge School District,1206.5,-53,-0.04208019055180623,70.5,0.06205985915492951
2013,2013-14,03,Bergen,5880,Woodcliff Lake Boro,766,NA,NA,NA,NA
2014,2014-15,03,Bergen,5880,Woodcliff Lake Boro,765,-1,-0.0013054830287205776,NA,NA
2015,2015-16,03,Bergen,5880,Woodcliff Lake Boro,766,1,0.0013071895424836555,NA,NA
2016,2016-17,03,Bergen,5880,Woodcliff Lake Boro,764,-2,-0.0026109660574412663,NA,NA
2017,2017-18,03,Bergen,5880,Woodcliff Lake Boro,735,-29,-0.0379581151832461,NA,NA
2018,2018-19,03,Bergen,5880,Woodcliff Lake Boro,729,-6,-0.008163265306122436,NA,NA
2019,2019-20,03,Bergen,5880,Woodcliff Lake Boro,705,-24,-0.03292181069958844,NA,NA
2020,2020-21,03,Bergen,5880,Woodcliff Lake School District,690,-15,-0.021276595744680882,NA,NA
2021,2021-22,03,Bergen,5880,Woodcliff Lake School District,714,24,0.034782608695652195,NA,NA
2022,2022-23,03,Bergen,5880,Woodcliff Lake School District,740,26,0.036414565826330625,-26,-0.03394255874673624
2013,2013-14,03,Bergen,5920,Wyckoff Twp,2143,NA,NA,NA,NA
2014,2014-15,03,Bergen,5920,Wyckoff Twp,2099,-44,-0.02053196453569761,NA,NA
2015,2015-16,03,Bergen,5920,Wyckoff Twp,2073,-26,-0.012386850881372036,NA,NA
2016,2016-17,03,Bergen,5920,Wyckoff Twp,2070,-3,-0.0014471780028944004,NA,NA
2017,2017-18,03,Bergen,5920,Wyckoff Twp,1965,-105,-0.050724637681159424,NA,NA
2018,2018-19,03,Bergen,5920,Wyckoff Twp,1899,-66,-0.03358778625954195,NA,NA
2019,2019-20,03,Bergen,5920,Wyckoff Twp,1880,-19,-0.010005265929436513,NA,NA
2020,2020-21,03,Bergen,5920,Wyckoff Township Public School District,1908,28,0.014893617021276562,NA,NA
2021,2021-22,03,Bergen,5920,Wyckoff Township Public School District,1985,77,0.040356394129978934,NA,NA
2022,2022-23,03,Bergen,5920,Wyckoff Township Public School District,2003,18,0.00906801007556668,-140,-0.06532897806812876
2013,2013-14,05,Burlington,0200,Bass River Twp,112,NA,NA,NA,NA
2014,2014-15,05,Burlington,0200,Bass River Twp,115,3,0.02678571428571419,NA,NA
2015,2015-16,05,Burlington,0200,Bass River Twp,110,-5,-0.04347826086956519,NA,NA
2016,2016-17,05,Burlington,0200,Bass River Twp,102,-8,-0.07272727272727275,NA,NA
2017,2017-18,05,Burlington,0200,Bass River Twp,96,-6,-0.05882352941176472,NA,NA
2018,2018-19,05,Burlington,0200,Bass River Twp,106,10,0.10416666666666674,NA,NA
2019,2019-20,05,Burlington,0200,Bass River Twp,93,-13,-0.12264150943396224,NA,NA
2013,2013-14,05,Burlington,0380,Beverly City,295,NA,NA,NA,NA
2014,2014-15,05,Burlington,0380,Beverly City,297,2,0.006779661016949046,NA,NA
2015,2015-16,05,Burlington,0380,Beverly City,290,-7,-0.023569023569023573,NA,NA
2016,2016-17,05,Burlington,0380,Beverly City,296,6,0.020689655172413834,NA,NA
2017,2017-18,05,Burlington,0380,Beverly City,292,-4,-0.013513513513513487,NA,NA
2018,2018-19,05,Burlington,0380,Beverly City,304,12,0.041095890410958846,NA,NA
2019,2019-20,05,Burlington,0380,Beverly City,312,8,0.026315789473684292,NA,NA
2020,2020-21,05,Burlington,0380,Beverly City School District,317,5,0.01602564102564097,NA,NA
2021,2021-22,05,Burlington,0380,Beverly City School District,335,18,0.056782334384858135,NA,NA
2022,2022-23,05,Burlington,0380,Beverly City School District,343,8,0.023880597014925398,48,0.16271186440677976
2013,2013-14,05,Burlington,0475,Bordentown Regional,2560,NA,NA,NA,NA
2014,2014-15,05,Burlington,0475,Bordentown Regional,2561,1,3.906250000000888e-4,NA,NA
2015,2015-16,05,Burlington,0475,Bordentown Regional,2551,-10,-0.003904724716907504,NA,NA
2016,2016-17,05,Burlington,0475,Bordentown Regional,2485,-66,-0.0258722069776558,NA,NA
2017,2017-18,05,Burlington,0475,Bordentown Regional,2494,9,0.003621730382293853,NA,NA
2018,2018-19,05,Burlington,0475,Bordentown Regional,2473,-21,-0.008420208500400927,NA,NA
2019,2019-20,05,Burlington,0475,Bordentown Regional,2433,-40,-0.016174686615446854,NA,NA
2020,2020-21,05,Burlington,0475,Bordentown Regional School District,2342,-91,-0.03740238388820383,NA,NA
2021,2021-22,05,Burlington,0475,Bordentown Regional School District,2280,-62,-0.026473099914602893,NA,NA
2022,2022-23,05,Burlington,0475,Bordentown Regional School District,2231,-49,-0.02149122807017545,-329,-0.12851562500000002
2013,2013-14,05,Burlington,0600,Burlington City,1735,NA,NA,NA,NA
2014,2014-15,05,Burlington,0600,Burlington City,1702,-33,-0.019020172910662825,NA,NA
2015,2015-16,05,Burlington,0600,Burlington City,1717,15,0.008813160987074076,NA,NA
2016,2016-17,05,Burlington,0600,Burlington City,1702,-15,-0.008736167734420541,NA,NA
2017,2017-18,05,Burlington,0600,Burlington City,1668,-34,-0.0199764982373678,NA,NA
2018,2018-19,05,Burlington,0600,Burlington City,1605,-63,-0.03776978417266186,NA,NA
2019,2019-20,05,Burlington,0600,Burlington City,1732,127,0.0791277258566978,NA,NA
2020,2020-21,05,Burlington,0600,Burlington City Public School District,1690,-42,-0.024249422632794504,NA,NA
2021,2021-22,05,Burlington,0600,Burlington City Public School District,1734,44,0.026035502958579926,NA,NA
2022,2022-23,05,Burlington,0600,Burlington City Public School District,1820,86,0.049596309111880066,85,0.04899135446685876
2013,2013-14,05,Burlington,0605,Burlington Co Spec Serv,586,NA,NA,NA,NA
2014,2014-15,05,Burlington,0605,Burlington Co Spec Serv,586,0,0,NA,NA
2015,2015-16,05,Burlington,0605,Burlington Co Spec Serv,568,-18,-0.030716723549488067,NA,NA
2016,2016-17,05,Burlington,0605,Burlington Co Spec Serv,590,22,0.03873239436619724,NA,NA
2017,2017-18,05,Burlington,0605,Burlington Co Spec Serv,603,13,0.02203389830508473,NA,NA
2018,2018-19,05,Burlington,0605,Burlington Co Spec Serv,550,-53,-0.08789386401326704,NA,NA
2019,2019-20,05,Burlington,0605,Burlington Co Spec Serv,556,6,0.01090909090909098,NA,NA
2020,2020-21,05,Burlington,0605,Burlington County Special Services School District,520,-36,-0.06474820143884896,NA,NA
2021,2021-22,05,Burlington,0605,Burlington County Special Services School District,467,-53,-0.1019230769230769,NA,NA
2022,2022-23,05,Burlington,0605,Burlington County Special Services School District,498,31,0.06638115631691655,-88,-0.15017064846416384
2013,2013-14,05,Burlington,0610,Burlington Co Vocational,2061,NA,NA,NA,NA
2014,2014-15,05,Burlington,0610,Burlington Co Vocational,2056,-5,-0.002426006792819013,NA,NA
2015,2015-16,05,Burlington,0610,Burlington Co Vocational,2063,7,0.003404669260700377,NA,NA
2016,2016-17,05,Burlington,0610,Burlington Co Vocational,2016,-47,-0.02278235579253518,NA,NA
2017,2017-18,05,Burlington,0610,Burlington Co Vocational,2012,-4,-0.001984126984126977,NA,NA
2018,2018-19,05,Burlington,0610,Burlington Co Vocational,2098,86,0.04274353876739556,NA,NA
2019,2019-20,05,Burlington,0610,Burlington Co Vocational,2109,11,0.00524308865586276,NA,NA
2020,2020-21,05,Burlington,0610,Burlington County Institute Of Technology School District,2137,28,0.01327643432906589,NA,NA
2021,2021-22,05,Burlington,0610,Burlington County Institute Of Technology School District,2124,-13,-0.006083294337856815,NA,NA
2022,2022-23,05,Burlington,0610,Burlington County Institute Of Technology School District,2036,-88,-0.04143126177024481,-25,-0.012130033964095066
2013,2013-14,05,Burlington,0620,Burlington Twp,4042,NA,NA,NA,NA
2014,2014-15,05,Burlington,0620,Burlington Twp,3987,-55,-0.013607125185551738,NA,NA
2015,2015-16,05,Burlington,0620,Burlington Twp,3926,-61,-0.015299724103335799,NA,NA
2016,2016-17,05,Burlington,0620,Burlington Twp,3879,-47,-0.011971472236372849,NA,NA
2017,2017-18,05,Burlington,0620,Burlington Twp,3808,-71,-0.018303686517143647,NA,NA
2018,2018-19,05,Burlington,0620,Burlington Twp,3697,-111,-0.029149159663865554,NA,NA
2019,2019-20,05,Burlington,0620,Burlington Twp,3690,-7,-0.0018934271030565109,NA,NA
2020,2020-21,05,Burlington,0620,Burlington Township School District,3580,-110,-0.02981029810298108,NA,NA
2021,2021-22,05,Burlington,0620,Burlington Township School District,3582,2,5.586592178770111e-4,NA,NA
2022,2022-23,05,Burlington,0620,Burlington Township School District,3597,15,0.0041876046901172526,-445,-0.11009401286491838
2013,2013-14,05,Burlington,0830,Chesterfield Twp,689,NA,NA,NA,NA
2014,2014-15,05,Burlington,0830,Chesterfield Twp,728,39,0.05660377358490565,NA,NA
2015,2015-16,05,Burlington,0830,Chesterfield Twp,758,30,0.041208791208791284,NA,NA
2016,2016-17,05,Burlington,0830,Chesterfield Twp,764,6,0.0079155672823219,NA,NA
2017,2017-18,05,Burlington,0830,Chesterfield Twp,751,-13,-0.017015706806282727,NA,NA
2018,2018-19,05,Burlington,0830,Chesterfield Twp,775,24,0.031957390146471365,NA,NA
2019,2019-20,05,Burlington,0830,Chesterfield Twp,760,-15,-0.01935483870967747,NA,NA
2020,2020-21,05,Burlington,0830,Chesterfield Township School District,715,-45,-0.05921052631578949,NA,NA
2021,2021-22,05,Burlington,0830,Chesterfield Township School District,708,-7,-0.009790209790209836,NA,NA
2022,2022-23,05,Burlington,0830,Chesterfield Township School District,715,7,0.009887005649717562,26,0.037735849056603765
2013,2013-14,05,Burlington,0840,Cinnaminson Twp,2354,NA,NA,NA,NA
2014,2014-15,05,Burlington,0840,Cinnaminson Twp,2412.5,58.5,0.02485131690739162,NA,NA
2015,2015-16,05,Burlington,0840,Cinnaminson Twp,2441,28.5,0.0118134715025906,NA,NA
2016,2016-17,05,Burlington,0840,Cinnaminson Twp,2476,35,0.014338385907415097,NA,NA
2017,2017-18,05,Burlington,0840,Cinnaminson Twp,2486,10,0.0040387722132471104,NA,NA
2018,2018-19,05,Burlington,0840,Cinnaminson Twp,2558,72,0.028962188254223697,NA,NA
2019,2019-20,05,Burlington,0840,Cinnaminson Twp,2643,85,0.0332290852228303,NA,NA
2020,2020-21,05,Burlington,0840,Cinnaminson Township School District,2686,43,0.01626939084373813,NA,NA
2021,2021-22,05,Burlington,0840,Cinnaminson Township School District,2719,33,0.012285927029039412,NA,NA
2022,2022-23,05,Burlington,0840,Cinnaminson Township School District,2838,119,0.04376609047443902,484,0.20560747663551404
2013,2013-14,05,Burlington,1030,Delanco Twp,390,NA,NA,NA,NA
2014,2014-15,05,Burlington,1030,Delanco Twp,387,-3,-0.007692307692307665,NA,NA
2015,2015-16,05,Burlington,1030,Delanco Twp,395,8,0.02067183462532296,NA,NA
2016,2016-17,05,Burlington,1030,Delanco Twp,397,2,0.005063291139240533,NA,NA
2017,2017-18,05,Burlington,1030,Delanco Twp,399,2,0.005037783375314797,NA,NA
2018,2018-19,05,Burlington,1030,Delanco Twp,405,6,0.015037593984962516,NA,NA
2019,2019-20,05,Burlington,1030,Delanco Twp,408,3,0.007407407407407307,NA,NA
2020,2020-21,05,Burlington,1030,Delanco Township School District,398,-10,-0.02450980392156865,NA,NA
2021,2021-22,05,Burlington,1030,Delanco Township School District,358,-40,-0.10050251256281406,NA,NA
2022,2022-23,05,Burlington,1030,Delanco Township School District,347,-11,-0.030726256983240274,-43,-0.11025641025641031
2013,2013-14,05,Burlington,1060,Delran Twp,2950,NA,NA,NA,NA
2014,2014-15,05,Burlington,1060,Delran Twp,2979,29,0.009830508474576227,NA,NA
2015,2015-16,05,Burlington,1060,Delran Twp,3020,41,0.013763007720711595,NA,NA
2016,2016-17,05,Burlington,1060,Delran Twp,2990,-30,-0.009933774834437137,NA,NA
2017,2017-18,05,Burlington,1060,Delran Twp,2946,-44,-0.014715719063545185,NA,NA
2018,2018-19,05,Burlington,1060,Delran Twp,2965,19,0.006449422946367855,NA,NA
2019,2019-20,05,Burlington,1060,Delran Twp,2993,28,0.009443507588532851,NA,NA
2020,2020-21,05,Burlington,1060,Delran Township School District,2925,-68,-0.02271967925158702,NA,NA
2021,2021-22,05,Burlington,1060,Delran Township School District,2869,-56,-0.019145299145299166,NA,NA
2022,2022-23,05,Burlington,1060,Delran Township School District,2872,3,0.0010456605088882132,-78,-0.026440677966101722
2013,2013-14,05,Burlington,1250,Eastampton Twp,612,NA,NA,NA,NA
2014,2014-15,05,Burlington,1250,Eastampton Twp,593,-19,-0.03104575163398693,NA,NA
2015,2015-16,05,Burlington,1250,Eastampton Twp,591,-2,-0.003372681281618939,NA,NA
2016,2016-17,05,Burlington,1250,Eastampton Twp,592,1,0.0016920473773265332,NA,NA
2017,2017-18,05,Burlington,1250,Eastampton Twp,564,-28,-0.04729729729729726,NA,NA
2018,2018-19,05,Burlington,1250,Eastampton Twp,586,22,0.03900709219858145,NA,NA
2019,2019-20,05,Burlington,1250,Eastampton Twp,561,-25,-0.0426621160409556,NA,NA
2020,2020-21,05,Burlington,1250,Eastampton Township School District,548,-13,-0.02317290552584672,NA,NA
2021,2021-22,05,Burlington,1250,Eastampton Township School District,539,-9,-0.01642335766423353,NA,NA
2022,2022-23,05,Burlington,1250,Eastampton Township School District,573,34,0.06307977736549164,-39,-0.06372549019607843
2013,2013-14,05,Burlington,1280,Edgewater Park Twp,868,NA,NA,NA,NA
2014,2014-15,05,Burlington,1280,Edgewater Park Twp,863,-5,-0.005760368663594417,NA,NA
2015,2015-16,05,Burlington,1280,Edgewater Park Twp,855,-8,-0.009269988412514474,NA,NA
2016,2016-17,05,Burlington,1280,Edgewater Park Twp,851,-4,-0.004678362573099393,NA,NA
2017,2017-18,05,Burlington,1280,Edgewater Park Twp,883,32,0.03760282021151595,NA,NA
2018,2018-19,05,Burlington,1280,Edgewater Park Twp,901,18,0.020385050962627327,NA,NA
2019,2019-20,05,Burlington,1280,Edgewater Park Twp,940,39,0.04328523862375144,NA,NA
2020,2020-21,05,Burlington,1280,Edgewater Park Township School District,922,-18,-0.019148936170212738,NA,NA
2021,2021-22,05,Burlington,1280,Edgewater Park Township School District,898,-24,-0.026030368763557465,NA,NA
2022,2022-23,05,Burlington,1280,Edgewater Park Township School District,970,72,0.0801781737193763,102,0.11751152073732718
2013,2013-14,05,Burlington,1420,Evesham Twp,4595,NA,NA,NA,NA
2014,2014-15,05,Burlington,1420,Evesham Twp,4548,-47,-0.010228509249183948,NA,NA
2015,2015-16,05,Burlington,1420,Evesham Twp,4453,-95,-0.020888302550571725,NA,NA
2016,2016-17,05,Burlington,1420,Evesham Twp,4416,-37,-0.008309005165057282,NA,NA
2017,2017-18,05,Burlington,1420,Evesham Twp,4427,11,0.0024909420289855877,NA,NA
2018,2018-19,05,Burlington,1420,Evesham Twp,4410,-17,-0.003840072283713525,NA,NA
2019,2019-20,05,Burlington,1420,Evesham Twp,4461,51,0.011564625850340127,NA,NA
2020,2020-21,05,Burlington,1420,Evesham Township School District,4291,-170,-0.03810804752297692,NA,NA
2021,2021-22,05,Burlington,1420,Evesham Township School District,4346,55,0.012817525052435386,NA,NA
2022,2022-23,05,Burlington,1420,Evesham Township School District,4379,33,0.0075931891394385165,-216,-0.0470076169749728
2013,2013-14,05,Burlington,1520,Florence Twp,1609,NA,NA,NA,NA
2014,2014-15,05,Burlington,1520,Florence Twp,1598,-11,-0.006836544437538894,NA,NA
2015,2015-16,05,Burlington,1520,Florence Twp,1578,-20,-0.01251564455569465,NA,NA
2016,2016-17,05,Burlington,1520,Florence Twp,1583,5,0.003168567807350975,NA,NA
2017,2017-18,05,Burlington,1520,Florence Twp,1557,-26,-0.016424510423246996,NA,NA
2018,2018-19,05,Burlington,1520,Florence Twp,1542,-15,-0.009633911368015391,NA,NA
2019,2019-20,05,Burlington,1520,Florence Twp,1553,11,0.007133592736705552,NA,NA
2020,2020-21,05,Burlington,1520,Florence Township School District,1465,-88,-0.056664520283322584,NA,NA
2021,2021-22,05,Burlington,1520,Florence Township School District,1523,58,0.03959044368600684,NA,NA
2022,2022-23,05,Burlington,1520,Florence Township School District,1506,-17,-0.01116217990807622,-103,-0.06401491609695464
2013,2013-14,05,Burlington,1910,Hainesport Twp,669,NA,NA,NA,NA
2014,2014-15,05,Burlington,1910,Hainesport Twp,652,-17,-0.025411061285500747,NA,NA
2015,2015-16,05,Burlington,1910,Hainesport Twp,613,-39,-0.059815950920245387,NA,NA
2016,2016-17,05,Burlington,1910,Hainesport Twp,614,1,0.0016313213703098572,NA,NA
2017,2017-18,05,Burlington,1910,Hainesport Twp,594,-20,-0.032573289902280145,NA,NA
2018,2018-19,05,Burlington,1910,Hainesport Twp,572,-22,-0.03703703703703709,NA,NA
2019,2019-20,05,Burlington,1910,Hainesport Twp,559,-13,-0.022727272727272707,NA,NA
2020,2020-21,05,Burlington,1910,Hainesport Township School District,512,-47,-0.08407871198568873,NA,NA
2021,2021-22,05,Burlington,1910,Hainesport Township School District,550,38,0.07421875,NA,NA
2022,2022-23,05,Burlington,1910,Hainesport Township School District,526,-24,-0.043636363636363584,-143,-0.21375186846038863
2013,2013-14,05,Burlington,2610,Lenape Regional,6976,NA,NA,NA,NA
2014,2014-15,05,Burlington,2610,Lenape Regional,6841,-135,-0.01935206422018354,NA,NA
2015,2015-16,05,Burlington,2610,Lenape Regional,6756,-85,-0.012425084052039126,NA,NA
2016,2016-17,05,Burlington,2610,Lenape Regional,6764,8,0.001184132622853662,NA,NA
2017,2017-18,05,Burlington,2610,Lenape Regional,6739,-25,-0.003696037847427558,NA,NA
2018,2018-19,05,Burlington,2610,Lenape Regional,6773,34,0.005045258940495678,NA,NA
2019,2019-20,05,Burlington,2610,Lenape Regional,6807,34,0.005019932083271783,NA,NA
2020,2020-21,05,Burlington,2610,Lenape Regional High School District,6783,-24,-0.003525782282943979,NA,NA
2021,2021-22,05,Burlington,2610,Lenape Regional High School District,6615,-168,-0.024767801857585092,NA,NA
2022,2022-23,05,Burlington,2610,Lenape Regional High School District,6554,-61,-0.009221466364323527,-422,-0.06049311926605505
2013,2013-14,05,Burlington,2850,Lumberton Twp,1502,NA,NA,NA,NA
2014,2014-15,05,Burlington,2850,Lumberton Twp,1470,-32,-0.02130492676431428,NA,NA
2015,2015-16,05,Burlington,2850,Lumberton Twp,1376,-94,-0.06394557823129254,NA,NA
2016,2016-17,05,Burlington,2850,Lumberton Twp,1332,-44,-0.03197674418604646,NA,NA
2017,2017-18,05,Burlington,2850,Lumberton Twp,1259,-73,-0.05480480480480476,NA,NA
2018,2018-19,05,Burlington,2850,Lumberton Twp,1216,-43,-0.03415409054805396,NA,NA
2019,2019-20,05,Burlington,2850,Lumberton Twp,1177,-39,-0.032072368421052655,NA,NA
2020,2020-21,05,Burlington,2850,Lumberton Township Board Of Education,1088,-89,-0.07561597281223453,NA,NA
2021,2021-22,05,Burlington,2850,Lumberton Township Board Of Education,1124,36,0.03308823529411775,NA,NA
2022,2022-23,05,Burlington,2850,Lumberton Township Board Of Education,1210,86,0.07651245551601416,-292,-0.19440745672436754
2013,2013-14,05,Burlington,2960,Mansfield Twp,714,NA,NA,NA,NA
2014,2014-15,05,Burlington,2960,Mansfield Twp,658,-56,-0.07843137254901966,NA,NA
2015,2015-16,05,Burlington,2960,Mansfield Twp,623,-35,-0.05319148936170215,NA,NA
2016,2016-17,05,Burlington,2960,Mansfield Twp,596,-27,-0.043338683788122,NA,NA
2017,2017-18,05,Burlington,2960,Mansfield Twp,560,-36,-0.06040268456375841,NA,NA
2018,2018-19,05,Burlington,2960,Mansfield Twp,536,-24,-0.042857142857142816,NA,NA
2019,2019-20,05,Burlington,2960,Mansfield Twp,544,8,0.014925373134328401,NA,NA
2020,2020-21,05,Burlington,2960,Mansfield Township School District,499,-45,-0.08272058823529416,NA,NA
2021,2021-22,05,Burlington,2960,Mansfield Township School District,511,12,0.024048096192384794,NA,NA
2022,2022-23,05,Burlington,2960,Mansfield Township School District,548,37,0.07240704500978468,-166,-0.2324929971988795
2013,2013-14,05,Burlington,3010,Maple Shade Twp,2163,NA,NA,NA,NA
2014,2014-15,05,Burlington,3010,Maple Shade Twp,2226,63,0.029126213592232997,NA,NA
2015,2015-16,05,Burlington,3010,Maple Shade Twp,2180,-46,-0.020664869721473522,NA,NA
2016,2016-17,05,Burlington,3010,Maple Shade Twp,2155,-25,-0.011467889908256867,NA,NA
2017,2017-18,05,Burlington,3010,Maple Shade Twp,2155,0,0,NA,NA
2018,2018-19,05,Burlington,3010,Maple Shade Twp,2192,37,0.017169373549883904,NA,NA
2019,2019-20,05,Burlington,3010,Maple Shade Twp,2346,154,0.07025547445255476,NA,NA
2020,2020-21,05,Burlington,3010,Maple Shade School District,2323,-23,-0.009803921568627416,NA,NA
2021,2021-22,05,Burlington,3010,Maple Shade School District,2329,6,0.00258286698235044,NA,NA
2022,2022-23,05,Burlington,3010,Maple Shade School District,2403,74,0.03177329325890943,240,0.1109570041608876
2013,2013-14,05,Burlington,3070,Medford Lakes Boro,527,NA,NA,NA,NA
2014,2014-15,05,Burlington,3070,Medford Lakes Boro,536,9,0.017077798861480087,NA,NA
2015,2015-16,05,Burlington,3070,Medford Lakes Boro,540,4,0.00746268656716409,NA,NA
2016,2016-17,05,Burlington,3070,Medford Lakes Boro,547,7,0.012962962962963065,NA,NA
2017,2017-18,05,Burlington,3070,Medford Lakes Boro,538,-9,-0.01645338208409508,NA,NA
2018,2018-19,05,Burlington,3070,Medford Lakes Boro,514,-24,-0.044609665427509326,NA,NA
2019,2019-20,05,Burlington,3070,Medford Lakes Boro,527,13,0.02529182879377423,NA,NA
2020,2020-21,05,Burlington,3070,Medford Lakes School District,486,-41,-0.07779886148007586,NA,NA
